Campaign type,amount,start_month,start_year,start_quarter,Is_Weekend,clicks,impressions,views
Video,221.06,12,2020,4,False,1.0152306797290584,12.280368100107967,4.78493013132177
Search,0.0,12,2021,4,False,0.0,0.0,0.0
Video,16.41,5,2021,2,False,4.77912349311153,9.43460329655831,2.0425181875752383
Video,50.8,5,2021,2,False,5.545177444479562,10.702210225644713,2.0895156272513105
Video,12.16,5,2021,2,False,4.465908118654584,9.53524597222593,5.3230099791384085
Search,98.88,6,2021,2,False,3.6375861597263857,5.2832037287379885,0.0
Video,16.75,10,2020,4,False,4.02535169073515,9.540147589478611,1.9815530408607105
App,623.37,3,2022,1,False,1.3281354469463584,11.793688657076215,2.013702299965746
Display,8.52,5,2021,2,False,5.926926025970411,11.207079421890777,0.0
Video,0.06,12,2021,4,False,0.6931471805599453,3.8066624897703196,0.0
Video,26.32,5,2021,2,False,4.77912349311153,10.61024173650229,4.634728988229636
Search,34.61,3,2021,1,False,3.4657359027997265,5.771441123130016,0.0
Search,118.86,4,2021,2,False,4.04305126783455,5.749392985908253,0.0
Search,0.11,9,2021,3,False,2.302585092994046,7.061334366910438,0.0
Search,0.58,10,2021,4,False,1.3862943611198906,4.30406509320417,0.0
Search,80.3,1,2021,1,False,4.718498871295094,7.517520850603031,0.0
Search,0.01,8,2021,3,False,0.6931471805599453,4.543294782270004,0.0
Video,1.27,2,2021,1,False,2.70805020110221,6.947937068614969,0.0
Display,0.02,6,2021,2,False,1.0986122886681098,4.564348191467836,0.0
Search,0.08,12,2020,4,False,1.3862943611198906,3.912023005428146,0.0
Smart,1.03,3,2022,1,False,3.9512437185814275,7.388327859577107,0.0
Video,0.22,9,2021,3,False,1.791759469228055,5.602118820879701,4.6913478822291435
Video,0.03,5,2021,2,False,0.0,3.6109179126442243,1.6094379124341003
App,215.15,2,2022,1,False,6.436150368369428,10.162075464783532,0.9202827531436926
Search,0.03,10,2021,4,False,0.6931471805599453,1.0986122886681098,0.0
App,0.08,4,2021,2,False,0.6931471805599453,6.1092475827643655,0.0
Video,6.59,4,2021,2,False,3.4965075614664802,8.418256443556213,0.0
Search,1.0,12,2020,4,False,2.1972245773362196,4.219507705176107,0.0
Video,47.44,4,2021,2,False,5.5093883366279774,10.610315720151938,2.0210176215421187
Search,20.16,2,2022,1,False,5.225746673713202,7.055312843339752,0.0
Video,119.48,11,2021,4,False,6.1070228877422545,11.819409664384606,3.169601543532962
Display,166.58,8,2021,3,False,1.8050046959780757,13.353473511064868,0.0
Video,80.99,7,2021,3,False,5.652489180268651,11.267012138727853,3.8553044948165827
Search,96.31,12,2020,4,False,5.662960480135946,8.695674048824253,0.0
Display,0.44,10,2021,4,False,2.70805020110221,7.836369760545124,0.0
Search,0.05,11,2021,4,False,1.0986122886681098,6.805722553416985,0.0
Search,65.43,1,2021,1,False,5.556828061699537,8.193953023563742,0.0
Video,106.8,11,2020,4,False,6.559615237493242,11.711743536292646,4.167316174677923
Search,319.0,2,2021,1,False,5.43372200355424,6.942156705699469,0.0
Video,76.2,8,2021,3,False,5.541263545158426,11.173528956831769,3.773427382637799
Search,272.12,6,2017,2,False,5.159055299214529,9.773378867189107,0.0
Display,72.86,11,2020,4,False,1.6052290676600456,14.744800433680956,0.0
Search,0.27,10,2021,4,False,1.3862943611198906,3.4657359027997265,0.0
Search,191.22,9,2021,3,False,5.808142489980444,10.443279570094715,0.0
App,0.1,11,2021,4,False,1.3862943611198906,6.111467339502679,0.0
Search,40.42,11,2020,4,False,6.2324480165505225,10.457286455149985,0.0
Video,0.03,12,2021,4,False,0.0,3.2188758248682006,0.0
Search,0.0,1,2021,1,False,0.0,0.6931471805599453,0.0
Display,74.65,8,2021,3,False,1.1817271953786161,11.91710975317867,0.0
Display,0.06,11,2021,4,False,1.6094379124341003,5.351858133476067,0.0
Search,967.26,5,2021,2,False,6.666956792429207,7.699842407396986,0.0
Video,11.76,5,2021,2,False,4.983606621708336,9.603732898850078,2.196557688348516
Search,12.65,8,2021,3,False,5.720311776607412,8.952217101765946,0.0
Video,46.36,5,2021,2,False,5.2574953720277815,10.576840105767895,2.081314786061516
Display,0.03,8,2021,3,False,1.0986122886681098,5.755742213586912,0.0
Search,19.64,6,2021,2,False,4.356708826689592,7.231287004327616,0.0
Video,0.36,11,2021,4,False,0.0,5.645446897643238,4.189654742026425
Display,40.34,5,2021,2,False,1.0335402919243948,11.735340751163758,0.0
Display,0.82,12,2021,4,False,2.995732273553991,7.121252453244542,0.0
Display,1.36,8,2021,3,False,3.9512437185814275,8.718172930028725,0.0
Video,44.95,6,2021,2,False,5.805134968916488,10.361386970492713,2.6143254305388974
Search,194.83,5,2021,2,False,5.7745515455444085,7.540090320145325,0.0
Search,54.56,8,2020,3,False,5.204006687076795,7.400620577371135,0.0
Search,141.18,5,2021,2,False,4.2626798770413155,5.673323267171493,0.0
Smart,0.33,4,2022,2,False,3.044522437723423,6.9411900550683745,0.0
Display,0.65,3,2021,1,False,3.713572066704308,10.032408332602968,0.0
Search,88.37,5,2021,2,False,5.4638318050256105,7.208600337960199,0.0
Search,5.1,3,2021,1,False,2.70805020110221,4.143134726391533,0.0
Search,17.31,2,2022,1,False,2.70805020110221,3.6888794541139363,0.0
Video,35.08,4,2018,2,False,1.9459101490553132,7.655864017616056,6.78105762593618
Search,27.74,6,2021,2,False,3.332204510175204,7.20414929203594,0.0
Video,0.13,4,2022,2,False,0.0,4.553876891600541,3.4339872044851463
Smart,0.0,10,2019,4,False,0.0,1.3862943611198906,0.0
Search,0.94,8,2021,3,False,1.791759469228055,3.4339872044851463,0.0
Search,30.09,6,2021,2,False,2.5649493574615367,4.07753744390572,0.0
Video,4.19,3,2022,1,False,3.091042453358316,8.328934041955529,1.1764988273251809
Search,61.08,9,2021,3,False,0.7626732432085555,11.66373055454639,0.0
Video,69.82,11,2020,4,False,0.8891250638013856,11.063680868264434,2.4099136707465703
App,585.67,11,2021,4,False,0.826366024346168,11.5082746667548,3.367295829986474
Search,1037.85,2,2021,1,False,0.745739630679116,8.355850041007475,0.0
Search,26.84,8,2021,3,False,3.5553480614894135,5.703782474656201,0.0
Display,0.05,7,2021,3,False,1.3862943611198906,5.68697535633982,0.0
Video,27.61,7,2021,3,False,5.236441962829949,10.166620752066496,2.4539318454885697
Video,0.88,5,2021,2,False,1.791759469228055,6.5337888379333435,5.176149732573829
Display,9.69,6,2021,2,False,5.8664680569332965,11.279643190058051,0.0
Search,0.08,10,2021,4,False,0.6931471805599453,4.90527477843843,0.0
Video,20.04,7,2020,3,False,4.356708826689592,8.946765374867635,0.0
Video,71.58,11,2020,4,False,1.1059188638505477,11.382850947604396,2.7803088452549196
Video,70.56,11,2020,4,False,0.8355144218468673,11.402295534745551,2.9469096088564224
Video,0.22,11,2021,4,False,0.0,4.962844630259907,3.6888794541139363
Search,108.54,4,2021,2,False,6.210600077024653,9.857129428557979,0.0
Search,25.33,3,2021,1,False,2.4849066497880004,4.477336814478207,0.0
Search,24.25,10,2020,4,False,4.882801922586371,6.716594773520978,0.0
Search,31.68,10,2020,4,False,6.226536669287466,11.548495290968805,0.0
Smart,123.05,1,2021,1,False,5.752572638825633,9.890604926705114,0.0
Search,24.95,3,2021,1,False,3.1780538303479458,5.6240175061873385,0.0
Smart,8.49,3,2022,1,False,4.02535169073515,8.533656917446903,0.0
Video,50.41,5,2021,2,False,5.973809611869261,10.544419961647334,2.7881544453438716
Search,22.39,9,2020,3,False,5.950642552587727,8.881836305004146,0.0
Search,26.58,9,2020,3,False,4.0943445622221,6.008813185442595,0.0
Search,0.0,9,2021,3,False,0.0,2.772588722239781,0.0
App,176.69,3,2022,1,False,6.523562306149512,10.409190075603348,0.820660500858905
Search,0.86,11,2020,4,False,4.330733340286331,5.062595033026967,0.0
Search,87.79,8,2020,3,False,6.3835066348840055,8.564076777315087,0.0
Video,0.07,12,2021,4,False,0.0,4.174387269895637,2.5649493574615367
Video,0.21,12,2021,4,False,0.6931471805599453,4.820281565605037,3.7376696182833684
Search,2.45,12,2019,4,False,1.6094379124341003,3.9318256327243257,0.0
Search,106.42,8,2021,3,False,0.8721298360883852,11.298444286734671,0.0
Search,313.41,3,2021,1,False,4.919980925828125,6.672032945461067,0.0
Video,74.69,8,2021,3,False,5.389071729816501,11.249818925084488,2.329032263008894
App,502.22,2,2022,1,False,0.8717116884761876,11.46953768162724,6.297109319933935
Display,0.76,10,2021,4,False,3.6888794541139363,8.6652683094816,0.0
Video,111.68,8,2018,3,False,2.772588722239781,8.471986598578159,1.2163953243244932
App,924.15,1,2022,1,False,1.291159166004852,12.109429577825306,0.7001227942963706
Display,31.25,6,2021,2,False,0.7687183674070194,11.927185120759887,0.0
Search,36.94,7,2020,3,False,5.594711379601839,7.165493475060845,0.0
Video,163.83,3,2021,1,False,6.853299093186078,11.686786330846315,3.7943424645189965
Search,0.63,7,2021,3,False,1.6094379124341003,4.6443908991413725,0.0
App,636.43,11,2021,4,False,0.8140364978353986,11.48169276253913,3.1780538303479458
Search,42.99,9,2020,3,False,5.135798437050262,8.32263709695394,0.0
Video,21.39,11,2020,4,False,5.2574953720277815,10.104508186762567,0.0
Video,18.7,9,2020,3,False,4.3694478524670215,9.597709395814938,2.0266998304217756
Video,79.63,5,2021,2,False,0.714908672341458,11.396908369123873,3.5368348882042535
Search,0.0,2,2021,1,False,0.0,2.70805020110221,0.0
Search,150.93,1,2022,1,False,6.028278520230698,9.983499490505512,0.0
Search,30.51,10,2020,4,False,4.343805421853684,7.718240951959316,0.0
Search,7.12,12,2020,4,False,3.828641396489095,6.091309882077698,0.0
Search,84.8,8,2020,3,False,6.194405391104672,8.248529124800218,0.0
Search,25.29,2,2021,1,False,5.043425116919247,7.552762084214147,0.0
Video,8.85,9,2020,3,False,3.4011973816621555,8.664232934065552,1.2789875081313817
Smart,0.14,11,2019,4,False,1.0986122886681098,3.713572066704308,0.0
Search,0.03,6,2021,2,False,0.6931471805599453,4.04305126783455,0.0
Smart,33.95,9,2019,3,False,2.6390573296152584,5.808142489980444,0.0
App,0.03,5,2022,2,False,0.0,2.0794415416798357,1.0986122886681098
Video,0.01,11,2021,4,False,0.0,2.70805020110221,1.0986122886681098
Search,42.71,9,2020,3,False,5.247024072160486,7.5766097669730375,0.0
Video,53.62,10,2021,4,False,4.77912349311153,10.7743205614855,3.36619177246334
Search,26.35,10,2020,4,False,4.04305126783455,6.461468176353717,0.0
Search,0.59,10,2021,4,False,1.791759469228055,4.248495242049359,0.0
Search,1.18,8,2021,3,False,4.127134385045092,7.779466967458324,0.0
Display,15.06,10,2021,4,False,6.398594934535208,11.23511451231371,0.0
Search,18.56,11,2021,4,False,5.733341276897746,10.653605629355699,0.0
Video,162.32,5,2021,2,False,0.8940451229268354,12.094336291790095,3.6220449659267127
Display,55.18,4,2021,2,False,1.3166762942390207,11.78826670158721,0.0
Search,0.0,11,2021,4,False,0.0,5.981414211254481,0.0
Search,105.5,6,2021,2,False,5.814130531825066,8.10832229017324,0.0
Video,0.2,11,2021,4,False,1.6094379124341003,5.1298987149230735,0.0
Search,79.57,7,2017,3,False,3.9512437185814275,8.04044688130311,0.0
Search,170.34,7,2021,3,False,1.1721724917761382,10.60641178160999,0.0
Search,698.09,2,2022,1,False,0.775648402071689,10.021359473131017,0.0
Search,16.39,10,2020,4,False,4.709530201312334,6.637258031284457,0.0
Video,51.85,7,2021,3,False,6.674561391814426,10.874228590189055,3.209956162693547
App,105.97,10,2021,4,False,1.1410330045520618,11.614795897366555,6.508769136971682
Search,10.86,6,2021,2,False,2.833213344056216,4.736198448394496,0.0
Search,40.98,9,2020,3,False,4.574710978503383,8.106212902619962,0.0
Display,0.68,11,2021,4,False,2.70805020110221,6.792344427470809,0.0
Search,39.34,9,2021,3,False,6.163314804034641,8.941545475242885,0.0
Video,33.8,6,2021,2,False,1.165024054187361,10.428334417664374,2.516647535572063
Video,0.06,1,2022,1,False,0.0,3.6109179126442243,0.0
Video,0.22,1,2022,1,False,0.6931471805599453,4.48863636973214,3.1780538303479458
Display,0.0,8,2020,3,False,0.0,2.5649493574615367,0.0
Video,19.32,10,2020,4,False,4.418840607796598,8.910045761473558,0.7231913019083219
Search,25.5,10,2020,4,False,5.58724865840025,7.091742115095153,0.0
Video,0.45,4,2021,2,False,1.6094379124341003,5.634789603169249,4.343805421853684
Smart,20.68,1,2021,1,False,3.871201010907891,6.186208623900494,0.0
Search,51.74,4,2022,2,False,2.0794415416798357,3.332204510175204,0.0
Search,7.07,8,2020,3,False,3.1780538303479458,5.313205979041787,0.0
Smart,0.0,12,2019,4,False,0.0,1.3862943611198906,0.0
Search,89.62,9,2020,3,False,5.204006687076795,0.6931471805599453,0.0
Search,0.0,12,2021,4,False,0.0,1.0986122886681098,0.0
Video,2.86,5,2021,2,False,1.791759469228055,6.838405200847344,5.0106352940962555
Video,1.36,3,2021,1,False,2.302585092994046,6.709304340258298,5.424950017481403
Display,0.27,5,2021,2,False,2.9444389791664403,7.709756864454165,0.0
